locusId	sysName	desc	setAS10 1-5	setAS11 5
GFF1190		hypothetical protein	0.03322124748021	-0.24272021038141
GFF1209		hypothetical protein	0.927109935351782	-0.149012562589868
GFF1357		hypothetical protein	-7.11989206186038	-8.00485394227173
GFF1439		multidrug efflux protein	-1.28051631495346	-0.849959341955357
GFF1496		hypothetical protein	-0.190474521056905	-0.081236585584402
GFF160		2-isopropylmalate synthase	-0.163415342548381	-0.424827575132568
GFF1606		hypothetical protein	-0.0253642251268188	-0.0975900549512662
GFF1629		hypothetical protein	0.490506905499316	1.07880633547614
GFF1704		hypothetical protein	0.5140382760027	0.757618139517584
GFF1835		cytochrome C	-0.571523103755537	-1.16781397596251
GFF2046		hypothetical protein	-0.450365890552942	-0.644466253506448
GFF2212		hypothetical protein	-0.52620725392107	0.694851113109677
GFF2252		IS66 family transposase	1.06005536052835	0.732239447307489
GFF2279		IS3 family transposase	-0.0796333018317419	0.503995056195653
GFF2280		IS3 family transposase	-0.218125555205987	-0.0471103111547881
GFF365		IS66 family transposase	-0.408417547466643	-0.370564082198142
GFF366		IS66 family transposase	0.000566156976158797	0.619436547088445
GFF371		Killer protein	-0.332808057516286	0.0387822505762607
GFF455		integrase	-0.279617924361078	-0.631646107312139
GFF511		pilus assembly protein PilG	3.25326273044725	3.171473723152
GFF559		hypothetical protein	-1.40900190162975	-0.177835230817382
GFF718		flagellar biosynthesis protein FlhA	-0.00655290617574748	0.0429635664826016
GFF782		hypothetical protein	1.04339708316378	1.00262060760124
GFF824		hypothetical protein	0.0860539489970688	-0.66913345433777
GFF879		hypothetical protein	1.6084580910775	1.02987040747756
GFF880		IS3 family transposase	0.969358975278041	0.133457398143298
GFF881		GNAT family N-acetyltransferase	0.588345296184573	0.933294212540186
GFF94		hypothetical protein	-0.240857239520564	0.578837720922617
GFF951		IS3 family transposase	0.0156000608072723	-0.664690832146945
HNEAP_RS00025	HNEAP_RS00025	DNA replication and repair protein RecF	-1.96591652269207	-1.58982390743854
HNEAP_RS00035	HNEAP_RS00035	LemA family protein	-1.24121425052682	0.206471003090941
HNEAP_RS00040	HNEAP_RS00040	hypothetical protein	0.530868467827777	0.402108538346638
HNEAP_RS00045	HNEAP_RS00045	exodeoxyribonuclease III	-0.0573093564906495	-0.359982227905006
HNEAP_RS00050	HNEAP_RS00050	ABC transporter permease	-0.91426355197804	-0.690637594153902
HNEAP_RS00055	HNEAP_RS00055	ABC transporter	-0.271821640338263	-0.474838420320068
HNEAP_RS00060	HNEAP_RS00060	arylesterase	-0.183698492808644	-0.0902180686218246
